MiniDOT Logger Concatenated Data File
Sensor:             7450-239868
Concatenation Date: 2025Oct27 13:04:45 MDT

DO concentration compensated for salinity: 0.0 (ppt)
Saturation computed at elevation: 0.0 (meter)

            Unix Timestamp,               UTC_Date_&_Time,        Mountain Standard Time,       Battery,   Temperature,  Dissolved Oxygen,  Dissolved Oxygen Saturation,             Q
                  (Second),                        (none),                        (none),        (Volt),       (deg C),            (mg/l),                          (%),        (none)
                1752726900,           2025-07-17 04:35:00,           2025-07-16 22:35:00,      3.510000,     16.996000,          7.873000,                    81.454362,      0.923000
                1752727500,           2025-07-17 04:45:00,           2025-07-16 22:45:00,      3.510000,     16.979000,          7.873000,                    81.425466,      0.924000
                1752728100,           2025-07-17 04:55:00,           2025-07-16 22:55:00,      3.510000,     16.945000,          7.868000,                    81.316003,      0.924000
                1752728700,           2025-07-17 05:05:00,           2025-07-16 23:05:00,      3.510000,     16.929000,          7.849000,                    81.092529,      0.923000
                1752729300,           2025-07-17 05:15:00,           2025-07-16 23:15:00,      3.510000,     16.912000,          7.852000,                    81.094712,      0.924000
                1752729900,           2025-07-17 05:25:00,           2025-07-16 23:25:00,      3.510000,     16.878000,          7.859000,                    81.109338,      0.924000
                1752730500,           2025-07-17 05:35:00,           2025-07-16 23:35:00,      3.510000,     16.869000,          7.839000,                    80.887702,      0.924000
                1752731100,           2025-07-17 05:45:00,           2025-07-16 23:45:00,      3.510000,     16.869000,          7.823000,                    80.722604,      0.924000
                1752731700,           2025-07-17 05:55:00,           2025-07-16 23:55:00,      3.510000,     16.852000,          7.822000,                    80.683591,      0.924000
                1752732300,           2025-07-17 06:05:00,           2025-07-17 00:05:00,      3.500000,     16.818000,          7.836000,                    80.770514,      0.924000
                1752732900,           2025-07-17 06:15:00,           2025-07-17 00:15:00,      3.500000,     16.767000,          7.866000,                    80.993200,      0.924000
                1752733500,           2025-07-17 06:25:00,           2025-07-17 00:25:00,      3.500000,     16.733000,          7.859000,                    80.863490,      0.923000
                1752734100,           2025-07-17 06:35:00,           2025-07-17 00:35:00,      3.510000,     16.742000,          7.852000,                    80.806706,      0.924000
                1752734700,           2025-07-17 06:45:00,           2025-07-17 00:45:00,      3.510000,     16.742000,          7.842000,                    80.703794,      0.924000
                1752735300,           2025-07-17 06:55:00,           2025-07-17 00:55:00,      3.510000,     16.767000,          7.801000,                    80.323920,      0.923000
                1752735900,           2025-07-17 07:05:00,           2025-07-17 01:05:00,      3.510000,     16.784000,          7.804000,                    80.383428,      0.924000
                1752736500,           2025-07-17 07:15:00,           2025-07-17 01:15:00,      3.510000,     16.767000,          7.812000,                    80.437182,      0.924000
                1752737100,           2025-07-17 07:25:00,           2025-07-17 01:25:00,      3.510000,     16.750000,          7.810000,                    80.387951,      0.923000
                1752737700,           2025-07-17 07:35:00,           2025-07-17 01:35:00,      3.510000,     16.759000,          7.814000,                    80.444292,      0.924000
                1752738300,           2025-07-17 07:45:00,           2025-07-17 01:45:00,      3.510000,     16.733000,          7.824000,                    80.503365,      0.924000
                1752738900,           2025-07-17 07:55:00,           2025-07-17 01:55:00,      3.510000,     16.742000,          7.807000,                    80.343601,      0.924000
                1752739500,           2025-07-17 08:05:00,           2025-07-17 02:05:00,      3.510000,     16.725000,          7.781000,                    80.047500,      0.924000
                1752740100,           2025-07-17 08:15:00,           2025-07-17 02:15:00,      3.510000,     16.708000,          7.768000,                    79.885283,      0.924000
                1752740700,           2025-07-17 08:25:00,           2025-07-17 02:25:00,      3.510000,     16.716000,          7.772000,                    79.939827,      0.924000
                1752741300,           2025-07-17 08:35:00,           2025-07-17 02:35:00,      3.510000,     16.682000,          7.786000,                    80.026739,      0.923000
                1752741900,           2025-07-17 08:45:00,           2025-07-17 02:45:00,      3.510000,     16.674000,          7.772000,                    79.869436,      0.924000
                1752742500,           2025-07-17 08:55:00,           2025-07-17 02:55:00,      3.510000,     16.648000,          7.785000,                    79.959390,      0.924000
                1752743100,           2025-07-17 09:05:00,           2025-07-17 03:05:00,      3.510000,     16.648000,          7.772000,                    79.825867,      0.924000
                1752743700,           2025-07-17 09:15:00,           2025-07-17 03:15:00,      3.510000,     16.657000,          7.760000,                    79.717674,      0.924000
                1752744300,           2025-07-17 09:25:00,           2025-07-17 03:25:00,      3.510000,     16.631000,          7.780000,                    79.879521,      0.924000
                1752744900,           2025-07-17 09:35:00,           2025-07-17 03:35:00,      3.510000,     16.597000,          7.802000,                    80.048218,      0.924000
                1752745500,           2025-07-17 09:45:00,           2025-07-17 03:45:00,      3.510000,     16.589000,          7.714000,                    79.132039,      0.924000
                1752746100,           2025-07-17 09:55:00,           2025-07-17 03:55:00,      3.510000,     16.563000,          7.708000,                    79.027295,      0.924000
                1752746700,           2025-07-17 10:05:00,           2025-07-17 04:05:00,      3.510000,     16.563000,          7.776000,                    79.724474,      0.925000
                1752747300,           2025-07-17 10:15:00,           2025-07-17 04:15:00,      3.510000,     16.521000,          7.789000,                    79.787259,      0.924000
                1752747900,           2025-07-17 10:25:00,           2025-07-17 04:25:00,      3.510000,     16.538000,          7.782000,                    79.744063,      0.925000
                1752748500,           2025-07-17 10:35:00,           2025-07-17 04:35:00,      3.510000,     16.529000,          7.758000,                    79.483082,      0.924000
                1752749100,           2025-07-17 10:45:00,           2025-07-17 04:45:00,      3.510000,     16.521000,          7.768000,                    79.572144,      0.924000
                1752749700,           2025-07-17 10:55:00,           2025-07-17 04:55:00,      3.510000,     16.504000,          7.753000,                    79.390090,      0.925000
                1752750300,           2025-07-17 11:05:00,           2025-07-17 05:05:00,      3.510000,     16.470000,          7.768000,                    79.486785,      0.924000
                1752750900,           2025-07-17 11:15:00,           2025-07-17 05:15:00,      3.510000,     16.470000,          7.761000,                    79.415157,      0.924000
                1752751500,           2025-07-17 11:25:00,           2025-07-17 05:25:00,      3.510000,     16.419000,          7.803000,                    79.759201,      0.924000
                1752752100,           2025-07-17 11:35:00,           2025-07-17 05:35:00,      3.510000,     16.419000,          7.756000,                    79.278786,      0.925000
                1752752700,           2025-07-17 11:45:00,           2025-07-17 05:45:00,      3.510000,     16.402000,          7.763000,                    79.321913,      0.924000
                1752753300,           2025-07-17 11:55:00,           2025-07-17 05:55:00,      3.510000,     16.385000,          7.799000,                    79.661205,      0.925000
                1752753900,           2025-07-17 12:05:00,           2025-07-17 06:05:00,      3.510000,     16.359000,          7.797000,                    79.597120,      0.924000
                1752754500,           2025-07-17 12:15:00,           2025-07-17 06:15:00,      3.510000,     16.359000,          7.775000,                    79.372529,      0.924000
                1752755100,           2025-07-17 12:25:00,           2025-07-17 06:25:00,      3.510000,     16.359000,          7.801000,                    79.637955,      0.924000
                1752755700,           2025-07-17 12:35:00,           2025-07-17 06:35:00,      3.510000,     16.334000,          7.772000,                    79.300065,      0.925000
                1752756300,           2025-07-17 12:45:00,           2025-07-17 06:45:00,      3.510000,     16.342000,          7.798000,                    79.578783,      0.925000
                1752756900,           2025-07-17 12:55:00,           2025-07-17 06:55:00,      3.510000,     16.291000,          7.770000,                    79.207727,      0.924000
                1752757500,           2025-07-17 13:05:00,           2025-07-17 07:05:00,      3.510000,     16.317000,          7.787000,                    79.424613,      0.924000
                1752758100,           2025-07-17 13:15:00,           2025-07-17 07:15:00,      3.510000,     16.291000,          7.793000,                    79.442190,      0.925000
                1752758700,           2025-07-17 13:25:00,           2025-07-17 07:25:00,      3.510000,     16.265000,          7.763000,                    79.092920,      0.924000
                1752759300,           2025-07-17 13:35:00,           2025-07-17 07:35:00,      3.510000,     16.257000,          7.783000,                    79.283287,      0.924000
                1752759900,           2025-07-17 13:45:00,           2025-07-17 07:45:00,      3.510000,     16.240000,          7.790000,                    79.326090,      0.925000
                1752760500,           2025-07-17 13:55:00,           2025-07-17 07:55:00,      3.510000,     16.257000,          7.754000,                    78.987872,      0.925000
                1752761100,           2025-07-17 14:05:00,           2025-07-17 08:05:00,      3.510000,     16.291000,          7.752000,                    79.024234,      0.924000
                1752761700,           2025-07-17 14:15:00,           2025-07-17 08:15:00,      3.510000,     16.291000,          7.768000,                    79.187339,      0.924000
                1752762300,           2025-07-17 14:25:00,           2025-07-17 08:25:00,      3.510000,     16.282000,          7.760000,                    79.090752,      0.924000
                1752762900,           2025-07-17 14:35:00,           2025-07-17 08:35:00,      3.510000,     16.325000,          7.729000,                    78.846346,      0.924000
                1752763500,           2025-07-17 14:45:00,           2025-07-17 08:45:00,      3.510000,     16.308000,          7.765000,                    79.185175,      0.924000
                1752764100,           2025-07-17 14:55:00,           2025-07-17 08:55:00,      3.510000,     16.299000,          7.762000,                    79.139542,      0.924000
                1752764700,           2025-07-17 15:05:00,           2025-07-17 09:05:00,      3.510000,     16.308000,          7.790000,                    79.440117,      0.924000
                1752765300,           2025-07-17 15:15:00,           2025-07-17 09:15:00,      3.510000,     16.334000,          7.781000,                    79.391895,      0.924000
                1752765900,           2025-07-17 15:25:00,           2025-07-17 09:25:00,      3.510000,     16.317000,          7.824000,                    79.802000,      0.924000
                1752766500,           2025-07-17 15:35:00,           2025-07-17 09:35:00,      3.510000,     16.325000,          7.804000,                    79.611448,      0.924000
                1752767100,           2025-07-17 15:45:00,           2025-07-17 09:45:00,      3.510000,     16.308000,          7.820000,                    79.746049,      0.924000
                1752767700,           2025-07-17 15:55:00,           2025-07-17 09:55:00,      3.510000,     16.291000,          7.806000,                    79.574712,      0.924000
                1752768300,           2025-07-17 16:05:00,           2025-07-17 10:05:00,      3.510000,     16.291000,          7.832000,                    79.839757,      0.924000
                1752768900,           2025-07-17 16:15:00,           2025-07-17 10:15:00,      3.510000,     16.308000,          7.821000,                    79.756246,      0.924000
                1752769500,           2025-07-17 16:25:00,           2025-07-17 10:25:00,      3.510000,     16.317000,          7.813000,                    79.689803,      0.924000
                1752770100,           2025-07-17 16:35:00,           2025-07-17 10:35:00,      3.510000,     16.291000,          7.830000,                    79.819369,      0.924000
                1752770700,           2025-07-17 16:45:00,           2025-07-17 10:45:00,      3.510000,     16.317000,          7.800000,                    79.557208,      0.924000
                1752771300,           2025-07-17 16:55:00,           2025-07-17 10:55:00,      3.510000,     16.342000,          7.787000,                    79.466528,      0.924000
                1752771900,           2025-07-17 17:05:00,           2025-07-17 11:05:00,      3.510000,     16.334000,          7.802000,                    79.606164,      0.924000
                1752772500,           2025-07-17 17:15:00,           2025-07-17 11:15:00,      3.510000,     16.368000,          7.783000,                    79.469282,      0.924000
                1752773100,           2025-07-17 17:25:00,           2025-07-17 11:25:00,      3.510000,     16.376000,          7.778000,                    79.431629,      0.924000
                1752773700,           2025-07-17 17:35:00,           2025-07-17 11:35:00,      3.510000,     16.419000,          7.771000,                    79.432110,      0.924000
                1752774300,           2025-07-17 17:45:00,           2025-07-17 11:45:00,      3.510000,     16.410000,          7.783000,                    79.539682,      0.924000
                1752774900,           2025-07-17 17:55:00,           2025-07-17 11:55:00,      3.510000,     16.427000,          7.780000,                    79.537511,      0.925000
                1752775500,           2025-07-17 18:05:00,           2025-07-17 12:05:00,      3.510000,     16.453000,          7.790000,                    79.683373,      0.924000
                1752776100,           2025-07-17 18:15:00,           2025-07-17 12:15:00,      3.510000,     16.453000,          7.822000,                    80.010699,      0.924000
                1752776700,           2025-07-17 18:25:00,           2025-07-17 12:25:00,      3.510000,     16.512000,          7.885000,                    80.755352,      0.924000
                1752777300,           2025-07-17 18:35:00,           2025-07-17 12:35:00,      3.510000,     16.546000,          7.959000,                    81.571547,      0.924000
                1752777900,           2025-07-17 18:45:00,           2025-07-17 12:45:00,      3.510000,     16.529000,          7.915000,                    81.091595,      0.924000
                1752778500,           2025-07-17 18:55:00,           2025-07-17 12:55:00,      3.510000,     16.555000,          7.923000,                    81.217951,      0.924000
                1752779100,           2025-07-17 19:05:00,           2025-07-17 13:05:00,      3.510000,     16.563000,          7.979000,                    81.805759,      0.924000
                1752779700,           2025-07-17 19:15:00,           2025-07-17 13:15:00,      3.510000,     16.563000,          7.982000,                    81.836517,      0.924000
                1752780300,           2025-07-17 19:25:00,           2025-07-17 13:25:00,      3.510000,     16.640000,          8.029000,                    82.451655,      0.924000
                1752780900,           2025-07-17 19:35:00,           2025-07-17 13:35:00,      3.510000,     16.597000,          7.935000,                    81.412793,      0.924000
                1752781500,           2025-07-17 19:45:00,           2025-07-17 13:45:00,      3.510000,     16.614000,          8.003000,                    82.139797,      0.924000
                1752782100,           2025-07-17 19:55:00,           2025-07-17 13:55:00,      3.510000,     16.640000,          7.983000,                    81.979270,      0.924000
                1752782700,           2025-07-17 20:05:00,           2025-07-17 14:05:00,      3.510000,     16.640000,          7.928000,                    81.414463,      0.924000
                1752783300,           2025-07-17 20:15:00,           2025-07-17 14:15:00,      3.510000,     16.640000,          7.948000,                    81.619847,      0.924000
                1752783900,           2025-07-17 20:25:00,           2025-07-17 14:25:00,      3.510000,     16.648000,          7.893000,                    81.068653,      0.924000
                1752784500,           2025-07-17 20:35:00,           2025-07-17 14:35:00,      3.510000,     16.759000,          7.919000,                    81.525255,      0.923000
                1752785100,           2025-07-17 20:45:00,           2025-07-17 14:45:00,      3.510000,     16.784000,          7.924000,                    81.619462,      0.924000
                1752785700,           2025-07-17 20:55:00,           2025-07-17 14:55:00,      3.500000,     16.801000,          7.917000,                    81.576395,      0.924000
                1752786300,           2025-07-17 21:05:00,           2025-07-17 15:05:00,      3.510000,     16.844000,          7.869000,                    81.154810,      0.923000
                1752786900,           2025-07-17 21:15:00,           2025-07-17 15:15:00,      3.510000,     16.844000,          7.857000,                    81.031051,      0.924000
                1752787500,           2025-07-17 21:25:00,           2025-07-17 15:25:00,      3.510000,     16.852000,          7.831000,                    80.776425,      0.923000
                1752788100,           2025-07-17 21:35:00,           2025-07-17 15:35:00,      3.510000,     16.912000,          7.868000,                    81.259958,      0.924000
                1752788700,           2025-07-17 21:45:00,           2025-07-17 15:45:00,      3.510000,     16.920000,          7.849000,                    81.077281,      0.924000
                1752789300,           2025-07-17 21:55:00,           2025-07-17 15:55:00,      3.510000,     16.929000,          7.854000,                    81.144187,      0.924000
                1752789900,           2025-07-17 22:05:00,           2025-07-17 16:05:00,      3.510000,     16.979000,          7.870000,                    81.394438,      0.924000
                1752790500,           2025-07-17 22:15:00,           2025-07-17 16:15:00,      3.510000,     16.962000,          7.848000,                    81.138103,      0.924000
                1752791100,           2025-07-17 22:25:00,           2025-07-17 16:25:00,      3.510000,     17.013000,          7.859000,                    81.338365,      0.923000
                1752791700,           2025-07-17 22:35:00,           2025-07-17 16:35:00,      3.510000,     17.005000,          7.850000,                    81.231658,      0.924000
                1752792300,           2025-07-17 22:45:00,           2025-07-17 16:45:00,      3.510000,     16.988000,          7.846000,                    81.161467,      0.924000
                1752792900,           2025-07-17 22:55:00,           2025-07-17 16:55:00,      3.510000,     16.988000,          7.849000,                    81.192500,      0.924000
                1752793500,           2025-07-17 23:05:00,           2025-07-17 17:05:00,      3.510000,     17.039000,          7.850000,                    81.289291,      0.924000
                1752794100,           2025-07-17 23:15:00,           2025-07-17 17:15:00,      3.510000,     17.090000,          7.864000,                    81.520885,      0.924000
                1752794700,           2025-07-17 23:25:00,           2025-07-17 17:25:00,      3.510000,     17.174000,          7.993000,                    83.003190,      0.924000
                1752795300,           2025-07-17 23:35:00,           2025-07-17 17:35:00,      3.510000,     17.140000,          7.903000,                    82.010532,      0.924000
                1752795900,           2025-07-17 23:45:00,           2025-07-17 17:45:00,      3.510000,     17.132000,          7.912000,                    82.090252,      0.924000
                1752796500,           2025-07-17 23:55:00,           2025-07-17 17:55:00,      3.510000,     17.039000,          7.862000,                    81.413555,      0.924000
                1752797100,           2025-07-18 00:05:00,           2025-07-17 18:05:00,      3.510000,     16.971000,          7.861000,                    81.287780,      0.924000
                1752797700,           2025-07-18 00:15:00,           2025-07-17 18:15:00,      3.510000,     16.962000,          7.877000,                    81.437925,      0.924000
                1752798300,           2025-07-18 00:25:00,           2025-07-17 18:25:00,      3.510000,     16.937000,          7.877000,                    81.395415,      0.924000
                1752798900,           2025-07-18 00:35:00,           2025-07-17 18:35:00,      3.510000,     17.098000,          7.973000,                    82.664593,      0.924000
                1752799500,           2025-07-18 00:45:00,           2025-07-17 18:45:00,      3.510000,     17.047000,          7.888000,                    81.696421,      0.923000
                1752800100,           2025-07-18 00:55:00,           2025-07-17 18:55:00,      3.510000,     17.039000,          7.882000,                    81.620661,      0.924000
                1752800700,           2025-07-18 01:05:00,           2025-07-17 19:05:00,      3.510000,     17.047000,          7.894000,                    81.758563,      0.924000
                1752801300,           2025-07-18 01:15:00,           2025-07-17 19:15:00,      3.510000,     17.064000,          7.958000,                    82.450632,      0.923000
                1752801900,           2025-07-18 01:25:00,           2025-07-17 19:25:00,      3.510000,     17.047000,          7.956000,                    82.400700,      0.924000
                1752802500,           2025-07-18 01:35:00,           2025-07-17 19:35:00,      3.510000,     17.030000,          7.886000,                    81.646756,      0.923000
                1752803100,           2025-07-18 01:45:00,           2025-07-17 19:45:00,      3.510000,     17.039000,          7.912000,                    81.931321,      0.924000
                1752803700,           2025-07-18 01:55:00,           2025-07-17 19:55:00,      3.510000,     17.039000,          7.920000,                    82.014164,      0.924000
                1752804300,           2025-07-18 02:05:00,           2025-07-17 20:05:00,      3.510000,     17.039000,          7.911000,                    81.920966,      0.924000
                1752804900,           2025-07-18 02:15:00,           2025-07-17 20:15:00,      3.510000,     16.996000,          7.931000,                    82.054433,      0.923000
                1752805500,           2025-07-18 02:25:00,           2025-07-17 20:25:00,      3.510000,     17.005000,          7.940000,                    82.162976,      0.924000
                1752806100,           2025-07-18 02:35:00,           2025-07-17 20:35:00,      3.510000,     16.996000,          7.933000,                    82.075125,      0.924000
                1752806700,           2025-07-18 02:45:00,           2025-07-17 20:45:00,      3.510000,     16.988000,          7.938000,                    82.113144,      0.923000
                1752807300,           2025-07-18 02:55:00,           2025-07-17 20:55:00,      3.510000,     16.988000,          7.937000,                    82.102800,      0.924000
                1752807900,           2025-07-18 03:05:00,           2025-07-17 21:05:00,      3.510000,     16.971000,          7.936000,                    82.063328,      0.924000
                1752808500,           2025-07-18 03:15:00,           2025-07-17 21:15:00,      3.510000,     16.945000,          7.954000,                    82.204815,      0.924000
                1752809100,           2025-07-18 03:25:00,           2025-07-17 21:25:00,      3.510000,     16.945000,          7.955000,                    82.215150,      0.924000
                1752809700,           2025-07-18 03:35:00,           2025-07-17 21:35:00,      3.510000,     16.929000,          7.959000,                    82.229002,      0.924000
                1752810300,           2025-07-18 03:45:00,           2025-07-17 21:45:00,      3.510000,     16.912000,          7.899000,                    81.580123,      0.924000
                1752810900,           2025-07-18 03:55:00,           2025-07-17 21:55:00,      3.510000,     16.912000,          7.938000,                    81.982912,      0.924000
                1752811500,           2025-07-18 04:05:00,           2025-07-17 22:05:00,      3.510000,     16.886000,          7.919000,                    81.742244,      0.924000
                1752812100,           2025-07-18 04:15:00,           2025-07-17 22:15:00,      3.510000,     16.886000,          7.906000,                    81.608054,      0.925000
                1752812700,           2025-07-18 04:25:00,           2025-07-17 22:25:00,      3.510000,     16.886000,          7.941000,                    81.969335,      0.924000
                1752813300,           2025-07-18 04:35:00,           2025-07-17 22:35:00,      3.510000,     16.878000,          7.929000,                    81.831778,      0.924000
                1752813900,           2025-07-18 04:45:00,           2025-07-17 22:45:00,      3.510000,     16.861000,          7.888000,                    81.379697,      0.924000
                1752814500,           2025-07-18 04:55:00,           2025-07-17 22:55:00,      3.510000,     16.844000,          7.994000,                    82.443964,      0.924000
                1752815100,           2025-07-18 05:05:00,           2025-07-17 23:05:00,      3.510000,     16.827000,          7.968000,                    82.146593,      0.924000
                1752815700,           2025-07-18 05:15:00,           2025-07-17 23:15:00,      3.510000,     16.827000,          7.948000,                    81.940401,      0.925000
                1752816300,           2025-07-18 05:25:00,           2025-07-17 23:25:00,      3.510000,     16.818000,          7.950000,                    81.945583,      0.924000
                1752816900,           2025-07-18 05:35:00,           2025-07-17 23:35:00,      3.500000,     16.818000,          7.943000,                    81.873430,      0.924000
                1752817500,           2025-07-18 05:45:00,           2025-07-17 23:45:00,      3.510000,     16.801000,          7.920000,                    81.607307,      0.924000
                1752818100,           2025-07-18 05:55:00,           2025-07-17 23:55:00,      3.510000,     16.793000,          7.955000,                    81.954216,      0.924000
                1752818700,           2025-07-18 06:05:00,           2025-07-18 00:05:00,      3.510000,     16.767000,          7.979000,                    82.156718,      0.924000
                1752819300,           2025-07-18 06:15:00,           2025-07-18 00:15:00,      3.500000,     16.793000,          7.951000,                    81.913007,      0.924000
                1752819900,           2025-07-18 06:25:00,           2025-07-18 00:25:00,      3.510000,     16.801000,          7.948000,                    81.895817,      0.924000
                1752820500,           2025-07-18 06:35:00,           2025-07-18 00:35:00,      3.510000,     16.793000,          7.954000,                    81.943914,      0.924000
                1752821100,           2025-07-18 06:45:00,           2025-07-18 00:45:00,      3.510000,     16.767000,          7.921000,                    81.559514,      0.924000
                1752821700,           2025-07-18 06:55:00,           2025-07-18 00:55:00,      3.500000,     16.767000,          7.890000,                    81.240319,      0.924000
                1752822300,           2025-07-18 07:05:00,           2025-07-18 01:05:00,      3.510000,     16.733000,          7.897000,                    81.254482,      0.924000
                1752822900,           2025-07-18 07:15:00,           2025-07-18 01:15:00,      3.510000,     16.759000,          7.875000,                    81.072280,      0.924000
                1752823500,           2025-07-18 07:25:00,           2025-07-18 01:25:00,      3.510000,     16.742000,          7.893000,                    81.228646,      0.924000
                1752824100,           2025-07-18 07:35:00,           2025-07-18 01:35:00,      3.510000,     16.725000,          7.867000,                    80.932230,      0.924000
                1752824700,           2025-07-18 07:45:00,           2025-07-18 01:45:00,      3.510000,     16.716000,          7.851000,                    80.752391,      0.924000
                1752825300,           2025-07-18 07:55:00,           2025-07-18 01:55:00,      3.510000,     16.674000,          7.863000,                    80.804603,      0.924000
                1752825900,           2025-07-18 08:05:00,           2025-07-18 02:05:00,      3.510000,     16.682000,          7.863000,                    80.818167,      0.924000
                1752826500,           2025-07-18 08:15:00,           2025-07-18 02:15:00,      3.510000,     16.674000,          7.829000,                    80.455200,      0.924000
                1752827100,           2025-07-18 08:25:00,           2025-07-18 02:25:00,      3.510000,     16.674000,          7.831000,                    80.475753,      0.924000
                1752827700,           2025-07-18 08:35:00,           2025-07-18 02:35:00,      3.510000,     16.640000,          7.868000,                    80.798309,      0.925000
                1752828300,           2025-07-18 08:45:00,           2025-07-18 02:45:00,      3.510000,     16.648000,          7.795000,                    80.062099,      0.924000
                1752828900,           2025-07-18 08:55:00,           2025-07-18 02:55:00,      3.510000,     16.623000,          7.827000,                    80.348585,      0.924000
                1752829500,           2025-07-18 09:05:00,           2025-07-18 03:05:00,      3.510000,     16.606000,          7.791000,                    79.950473,      0.924000
                1752830100,           2025-07-18 09:15:00,           2025-07-18 03:15:00,      3.510000,     16.606000,          7.822000,                    80.268592,      0.924000
                1752830700,           2025-07-18 09:25:00,           2025-07-18 03:25:00,      3.510000,     16.580000,          7.821000,                    80.214499,      0.924000
                1752831300,           2025-07-18 09:35:00,           2025-07-18 03:35:00,      3.510000,     16.563000,          7.882000,                    80.811253,      0.924000
                1752831900,           2025-07-18 09:45:00,           2025-07-18 03:45:00,      3.510000,     16.555000,          7.860000,                    80.572144,      0.924000
                1752832500,           2025-07-18 09:55:00,           2025-07-18 03:55:00,      3.510000,     16.529000,          7.857000,                    80.497368,      0.924000
                1752833100,           2025-07-18 10:05:00,           2025-07-18 04:05:00,      3.510000,     16.504000,          7.859000,                    80.475522,      0.924000
                1752833700,           2025-07-18 10:15:00,           2025-07-18 04:15:00,      3.510000,     16.495000,          7.852000,                    80.388616,      0.924000
                1752834300,           2025-07-18 10:25:00,           2025-07-18 04:25:00,      3.510000,     16.495000,          7.830000,                    80.163380,      0.924000
                1752834900,           2025-07-18 10:35:00,           2025-07-18 04:35:00,      3.510000,     16.495000,          7.821000,                    80.071239,      0.924000
                1752835500,           2025-07-18 10:45:00,           2025-07-18 04:45:00,      3.510000,     16.487000,          7.848000,                    80.334137,      0.924000
                1752836100,           2025-07-18 10:55:00,           2025-07-18 04:55:00,      3.510000,     16.453000,          7.849000,                    80.286880,      0.924000
                1752836700,           2025-07-18 11:05:00,           2025-07-18 05:05:00,      3.510000,     16.453000,          7.842000,                    80.215278,      0.924000
                1752837300,           2025-07-18 11:15:00,           2025-07-18 05:15:00,      3.510000,     16.444000,          7.800000,                    79.770540,      0.925000
                1752837900,           2025-07-18 11:25:00,           2025-07-18 05:25:00,      3.510000,     16.436000,          7.827000,                    80.033181,      0.924000
                1752838500,           2025-07-18 11:35:00,           2025-07-18 05:35:00,      3.510000,     16.436000,          7.811000,                    79.869576,      0.924000
                1752839100,           2025-07-18 11:45:00,           2025-07-18 05:45:00,      3.510000,     16.419000,          7.805000,                    79.779645,      0.924000
                1752839700,           2025-07-18 11:55:00,           2025-07-18 05:55:00,      3.510000,     16.419000,          7.807000,                    79.800088,      0.924000
                1752840300,           2025-07-18 12:05:00,           2025-07-18 06:05:00,      3.510000,     16.393000,          7.847000,                    80.165010,      0.925000
                1752840900,           2025-07-18 12:15:00,           2025-07-18 06:15:00,      3.510000,     16.410000,          7.807000,                    79.784954,      0.925000
                1752841500,           2025-07-18 12:25:00,           2025-07-18 06:25:00,      3.510000,     16.410000,          7.773000,                    79.437485,      0.924000
                1752842100,           2025-07-18 12:35:00,           2025-07-18 06:35:00,      3.510000,     16.385000,          7.764000,                    79.303705,      0.924000
                1752842700,           2025-07-18 12:45:00,           2025-07-18 06:45:00,      3.510000,     16.376000,          7.822000,                    79.880972,      0.925000
                1752843300,           2025-07-18 12:55:00,           2025-07-18 06:55:00,      3.510000,     16.368000,          7.797000,                    79.612231,      0.924000
                1752843900,           2025-07-18 13:05:00,           2025-07-18 07:05:00,      3.510000,     16.359000,          7.810000,                    79.729833,      0.925000
                1752844500,           2025-07-18 13:15:00,           2025-07-18 07:15:00,      3.510000,     16.334000,          7.811000,                    79.697994,      0.924000
                1752845100,           2025-07-18 13:25:00,           2025-07-18 07:25:00,      3.510000,     16.359000,          7.803000,                    79.658372,      0.924000
                1752845700,           2025-07-18 13:35:00,           2025-07-18 07:35:00,      3.510000,     16.334000,          7.818000,                    79.769417,      0.925000
                1752846300,           2025-07-18 13:45:00,           2025-07-18 07:45:00,      3.510000,     16.342000,          7.831000,                    79.915549,      0.924000
                1752846900,           2025-07-18 13:55:00,           2025-07-18 07:55:00,      3.510000,     16.351000,          7.826000,                    79.879690,      0.924000
                1752847500,           2025-07-18 14:05:00,           2025-07-18 08:05:00,      3.510000,     16.368000,          7.834000,                    79.990024,      0.925000
                1752848100,           2025-07-18 14:15:00,           2025-07-18 08:15:00,      3.510000,     16.342000,          7.832000,                    79.925754,      0.924000
                1752848700,           2025-07-18 14:25:00,           2025-07-18 08:25:00,      3.510000,     16.351000,          7.820000,                    79.818449,      0.924000
                1752849300,           2025-07-18 14:35:00,           2025-07-18 08:35:00,      3.510000,     16.351000,          7.805000,                    79.665344,      0.925000
                1752849900,           2025-07-18 14:45:00,           2025-07-18 08:45:00,      3.510000,     16.368000,          7.868000,                    80.337185,      0.924000
                1752850500,           2025-07-18 14:55:00,           2025-07-18 08:55:00,      3.510000,     16.376000,          7.837000,                    80.034158,      0.925000
                1752851100,           2025-07-18 15:05:00,           2025-07-18 09:05:00,      3.510000,     16.402000,          7.783000,                    79.526272,      0.924000
                1752851700,           2025-07-18 15:15:00,           2025-07-18 09:15:00,      3.510000,     16.410000,          7.769000,                    79.396607,      0.924000
                1752852300,           2025-07-18 15:25:00,           2025-07-18 09:25:00,      3.510000,     16.436000,          7.755000,                    79.296961,      0.924000
                1752852900,           2025-07-18 15:35:00,           2025-07-18 09:35:00,      3.510000,     16.427000,          7.763000,                    79.363714,      0.924000
