date,n_obs,air_temp_mean_c,air_temp_min_c,air_temp_max_c,relative_humidity_mean_pct,pressure_mean_kpa,par_mean_umol_m2_s,par_max_umol_m2_s,wind_speed_mean_ms,wind_speed_max_ms,gust_speed_max_ms,wind_from_mean_deg,wind_to_mean_deg,dominant_wind_from,dominant_wind_to,wind_from_mean,wind_to_mean
2025-08-28,144,9.088221450617285,6.705000000000002,13.267777777777777,90.8624375,73.54544399718056,213.42222222222222,1788.7,0.6330272666666666,2.6688288,5.6818784,213.72501867472465,33.72501867472465,SW,NE,SW,NE
2025-08-29,144,9.704143518518519,5.203888888888887,15.92777777777778,78.24278472222223,73.57481622711111,510.73125,2103.7,1.7861731555555556,3.6701984000000003,7.6801471999999995,342.67068754816665,162.6706875481666,N,S,N,S
2025-08-30,144,9.186820987654322,0.27111111111111086,16.87222222222222,70.41867361111112,73.608992897854165,461.4430555555556,1996.2,1.263508888888889,3.3393888,6.6787776,312.13167059115364,132.13167059115364,NW,SE,NW,SE
2025-08-31,144,9.043711419753086,-1.0799999999999994,19.91722222222222,67.25052777777778,73.84001524564583,563.1965277777778,1768.7,0.7006110222222223,2.3380192,6.0082176,306.31318616639487,126.31318616639487,N,S,NW,SE
2025-09-01,144,10.839710648148149,-0.30777777777777693,22.962777777777777,56.78393055555556,73.93372888557639,490.74861111111113,1988.7,0.7053297777777778,2.3380192,5.6818784,191.05473041588203,11.054730415882034,S,N,S,N
2025-09-02,144,12.217627314814814,1.7299999999999984,22.018888888888892,53.084208333333336,73.91667229761111,563.7173611111111,1923.7,0.8067830222222222,3.0085792000000002,6.6787776,217.5479336482883,37.547933648288335,SE,NW,SW,NE
2025-09-03,144,10.88775462962963,0.8288888888888875,21.697777777777773,58.7674375,73.79162984686111,506.7729166666667,1751.2,0.7833444666666667,3.0085792000000002,7.3493376,248.3346645833401,68.3346645833401,NW,SE,W,E
2025-09-04,144,11.166489197530865,1.3222222222222237,20.582222222222224,57.081833333333336,73.37440543392361,513.7520833333333,1683.7,1.1117326,5.0113184,7.6801471999999995,261.9190746709171,81.9190746709171,SE,NW,W,E
2025-09-05,144,9.79138888888889,0.39999999999999936,19.317222222222224,63.22730555555555,73.19080195277084,508.3875,1728.7,0.8555228,3.3393888,8.3507072,128.95322601231464,308.95322601231464,SE,NW,SE,NW
2025-09-06,144,7.06806712962963,-1.9811111111111106,19.317222222222224,67.97110416666666,73.3271323701875,463.09236111111113,1608.7,0.8002326444444445,4.0099488,6.6787776,220.91936414638835,40.919364146388375,S,N,SW,NE
2025-09-07,144,11.012974537037037,4.088888888888889,18.287222222222223,59.455555555555556,73.50045909835417,393.04027777777776,2016.2,0.9461725777777779,4.0099488,9.3520768,281.54772933761194,101.54772933761194,W,E,W,E
2025-09-08,144,9.116377314814814,-0.45777777777777867,17.96611111111111,66.26620833333334,73.49736666581944,375.01944444444445,1846.2,1.5007505333333333,7.0095871999999995,11.690095999999999,277.36587313862384,97.36587313862384,NW,SE,W,E
2025-09-09,144,6.6750540123456785,-1.2299999999999993,17.68722222222222,67.60565277777778,73.27547110940972,278.6826388888889,1901.2,0.6239312444444445,1.9982688,7.0095871999999995,174.3980904129727,354.3980904129727,S,N,S,N
2025-09-10,144,7.6238117283950615,0.27111111111111086,19.40277777777778,76.91092361111112,73.11811685407639,351.68611111111113,2103.7,0.8987366666666667,4.3407584,6.347968,173.98790933458872,353.9879093345887,S,N,S,N
2025-09-11,144,10.08841049382716,1.2149999999999987,18.287222222222223,61.369618055555556,73.14643083713194,395.93958333333336,2196.2,1.1757152,4.0099488,8.0198976,268.468844302028,88.468844302028,SW,NE,W,E
