record_id,datetime,date,air_temp_c,air_temp_f,relative_humidity_pct,pressure_kpa,pressure_inhg,par_umol_m2_s,wind_speed_ms,wind_speed_mph,gust_speed_ms,gust_speed_mph,wind_direction_deg,wind_from,wind_to_deg,wind_to
1,2025-06-29T17:18:31Z,2025-06-29,17.987222222222222,64.377,31.678,73.46502193799999,21.6942,1796.2,1.0013696,2.24,4.0099488,8.97,320.1,NW,140.10000000000002,SE
2,2025-06-29T17:28:31Z,2025-06-29,17.386111111111113,63.295,34.508,73.45520140699999,21.6913,1811.2,1.6719296000000001,3.74,4.6805088,10.47,331.3,NW,151.3,SE
3,2025-06-29T17:38:31Z,2025-06-29,17.73,63.914,29.526,73.45520140699999,21.6913,1841.2,1.6719296000000001,3.74,3.6701984000000003,8.21,306.1,NW,126.10000000000002,SE
4,2025-06-29T17:48:31Z,2025-06-29,17.922777777777775,64.261,34.992,73.44504223700001,21.6883,1883.7,1.34112,3,3.3393888,7.47,290.6,W,110.60000000000002,E
5,2025-06-29T17:58:31Z,2025-06-29,17.75111111111111,63.952,33.611,73.45520140699999,21.6913,1901.2,1.9982688,4.47,4.0099488,8.97,271,W,91,E
6,2025-06-29T18:08:31Z,2025-06-29,17.665,63.797,36.603,73.45520140699999,21.6913,1923.7,1.6719296000000001,3.74,4.0099488,8.97,283.6,W,103.60000000000002,E
7,2025-06-29T18:18:31Z,2025-06-29,18.007777777777775,64.414,35.995,73.44504223700001,21.6883,1946.2,1.0013696,2.24,2.6688288,5.97,303.2,NW,123.19999999999999,SE
8,2025-06-29T18:28:31Z,2025-06-29,17.793888888888887,64.029,32.932,73.44504223700001,21.6883,1973.7,1.34112,3,4.3407584,9.71,308.9,NW,128.89999999999998,SE
9,2025-06-29T18:38:31Z,2025-06-29,17.665,63.797,37.983,73.44504223700001,21.6883,1988.7,1.9982688,4.47,4.6805088,10.47,317.3,NW,137.3,SE
10,2025-06-29T18:48:31Z,2025-06-29,17.643888888888892,63.759,33.931,73.434883067,21.6853,2006.2,1.6719296000000001,3.74,5.0113184,11.21,331.3,NW,151.3,SE
11,2025-06-29T18:58:31Z,2025-06-29,18.029999999999998,64.454,29.847,73.44504223700001,21.6883,2026.2,1.34112,3,3.6701984000000003,8.21,315.9,NW,135.89999999999998,SE
12,2025-06-29T19:08:31Z,2025-06-29,18.20111111111111,64.762,29.49,73.44504223700001,21.6883,2028.7,2.3380192,5.23,6.347968,14.2,314.5,NW,134.5,SE
13,2025-06-29T19:18:31Z,2025-06-29,17.68722222222222,63.837,33.588,73.434883067,21.6853,2038.7,1.9982688,4.47,4.0099488,8.97,321.5,NW,141.5,SE
14,2025-06-29T19:28:31Z,2025-06-29,17.75111111111111,63.952,26.841,73.44504223700001,21.6883,2043.7,1.9982688,4.47,5.6818784,12.71,328.5,NW,148.5,SE
15,2025-06-29T19:38:31Z,2025-06-29,17.837222222222223,64.107,28.048,73.44504223700001,21.6883,2043.7,1.34112,3,3.3393888,7.47,325.7,NW,145.7,SE
16,2025-06-29T19:48:31Z,2025-06-29,17.47222222222222,63.45,29,73.44504223700001,21.6883,2041.2,2.6688288,5.97,6.347968,14.2,341.2,N,161.20000000000005,S
17,2025-06-29T19:58:31Z,2025-06-29,17.793888888888887,64.029,27.704,73.425062536,21.6824,2041.2,1.9982688,4.47,4.0099488,8.97,328.5,NW,148.5,SE
18,2025-06-29T20:08:31Z,2025-06-29,18.20111111111111,64.762,32.891,73.434883067,21.6853,2036.2,1.34112,3,3.3393888,7.47,331.3,NW,151.3,SE
19,2025-06-29T20:18:31Z,2025-06-29,17.68722222222222,63.837,30.553,73.425062536,21.6824,2011.2,2.3380192,5.23,5.6818784,12.71,308.9,NW,128.89999999999998,SE
20,2025-06-29T20:28:31Z,2025-06-29,17.643888888888892,63.759,28.698,73.414903366,21.6794,2003.7,1.6719296000000001,3.74,4.3407584,9.71,329.9,NW,149.89999999999998,SE
21,2025-06-29T20:38:31Z,2025-06-29,18.758888888888894,65.766,29.407,73.405082835,21.6765,1986.2,1.6719296000000001,3.74,4.6805088,10.47,297.6,NW,117.60000000000002,SE
22,2025-06-29T20:48:31Z,2025-06-29,17.343888888888888,63.219,26.45,73.425062536,21.6824,1968.7,2.6688288,5.97,6.6787776,14.94,327.1,NW,147.10000000000002,SE
23,2025-06-29T20:58:31Z,2025-06-29,17.987222222222222,64.377,28.817,73.425062536,21.6824,1948.7,2.6688288,5.97,5.0113184,11.21,334.1,NW,154.10000000000002,SE
24,2025-06-29T21:08:31Z,2025-06-29,18.07277777777778,64.531,26.162,73.425062536,21.6824,1923.7,2.6688288,5.97,6.6787776,14.94,328.5,NW,148.5,SE
25,2025-06-29T21:18:31Z,2025-06-29,17.987222222222222,64.377,25.797,73.414903366,21.6794,1896.2,3.3393888,7.47,7.3493376,16.44,335.5,NW,155.5,SE
26,2025-06-29T21:28:31Z,2025-06-29,17.665,63.797,29.554,73.414903366,21.6794,1858.7,3.0085792000000002,6.73,5.6818784,12.71,332.7,NW,152.70000000000005,SE
27,2025-06-29T21:38:31Z,2025-06-29,18.545,65.381,25.562,73.39492366500001,21.6735,1831.2,1.9982688,4.47,5.0113184,11.21,314.5,NW,134.5,SE
28,2025-06-29T21:48:31Z,2025-06-29,18.266111111111115,64.879,28.217,73.385103134,21.6706,1796.2,2.6688288,5.97,7.6801471999999995,17.18,342.6,N,162.60000000000002,S
29,2025-06-29T21:58:31Z,2025-06-29,18.372777777777777,65.071,30.515,73.39492366500001,21.6735,1756.2,2.3380192,5.23,4.6805088,10.47,335.5,NW,155.5,SE
30,2025-06-29T22:08:31Z,2025-06-29,18.07277777777778,64.531,30.195,73.385103134,21.6706,1716.2,3.0085792000000002,6.73,6.347968,14.2,325.7,NW,145.7,SE
31,2025-06-29T22:18:31Z,2025-06-29,19.231111111111108,66.616,29.773,73.405082835,21.6765,1676.2,1.6719296000000001,3.74,5.0113184,11.21,310.3,NW,130.3,SE
32,2025-06-29T22:28:31Z,2025-06-29,18.18,64.724,30.311,73.39492366500001,21.6735,1628.7,2.6688288,5.97,7.3493376,16.44,318.7,NW,138.7,SE
33,2025-06-29T22:38:31Z,2025-06-29,18.90888888888889,66.036,25.179,73.39492366500001,21.6735,1583.7,2.6688288,5.97,5.342128,11.95,308.9,NW,128.89999999999998,SE
34,2025-06-29T22:48:31Z,2025-06-29,19.423888888888886,66.963,22.652,73.39492366500001,21.6735,1531.2,1.9982688,4.47,4.6805088,10.47,271,W,91,E
35,2025-06-29T22:58:31Z,2025-06-29,18.09388888888889,64.569,26.496,73.39492366500001,21.6735,1481.2,2.6688288,5.97,5.342128,11.95,327.1,NW,147.10000000000002,SE
36,2025-06-29T23:08:31Z,2025-06-29,18.630000000000003,65.534,26.441,73.405082835,21.6765,1428.7,1.6719296000000001,3.74,5.0113184,11.21,320.1,NW,140.10000000000002,SE
37,2025-06-29T23:18:31Z,2025-06-29,18.952222222222225,66.114,25.742,73.365123433,21.6647,1376.2,2.3380192,5.23,4.6805088,10.47,271,W,91,E
38,2025-06-29T23:28:31Z,2025-06-29,19.058888888888887,66.306,26.638,73.405082835,21.6765,1321.2,1.9982688,4.47,6.347968,14.2,278,W,98,E
39,2025-06-29T23:38:31Z,2025-06-29,18.887777777777778,65.998,22.179,73.405082835,21.6765,1258.7,1.9982688,4.47,6.347968,14.2,292,W,112,E
40,2025-06-29T23:48:31Z,2025-06-29,18.78111111111111,65.806,25.385,73.39492366500001,21.6735,1191.2,1.6719296000000001,3.74,5.6818784,12.71,300.4,NW,120.39999999999998,SE
41,2025-06-29T23:58:31Z,2025-06-29,19.18777777777778,66.538,26.227,73.405082835,21.6765,1133.7,1.6719296000000001,3.74,4.0099488,8.97,329.9,NW,149.89999999999998,SE
42,2025-06-30T00:08:31Z,2025-06-30,18.866111111111113,65.959,26.781,73.405082835,21.6765,1068.7,2.3380192,5.23,6.347968,14.2,279.4,W,99.39999999999998,E
43,2025-06-30T00:18:31Z,2025-06-30,18.716111111111108,65.689,27.834,73.425062536,21.6824,998.7,1.6719296000000001,3.74,4.0099488,8.97,297.6,NW,117.60000000000002,SE
44,2025-06-30T00:28:31Z,2025-06-30,18.822777777777777,65.881,28.254,73.434883067,21.6853,933.7,1.6719296000000001,3.74,4.3407584,9.71,280.8,W,100.80000000000001,E
45,2025-06-30T00:38:31Z,2025-06-30,18.630000000000003,65.534,27.385,73.434883067,21.6853,866.2,1.34112,3,5.6818784,12.71,308.9,NW,128.89999999999998,SE
46,2025-06-30T00:48:31Z,2025-06-30,18.502222222222223,65.304,29.377,73.44504223700001,21.6883,803.7,1.34112,3,3.3393888,7.47,290.6,W,110.60000000000002,E
47,2025-06-30T00:58:31Z,2025-06-30,18.24388888888889,64.839,26.574,73.44504223700001,21.6883,728.7,1.34112,3,4.3407584,9.71,287.8,W,107.80000000000001,E
48,2025-06-30T01:08:31Z,2025-06-30,18.22277777777778,64.801,25.829,73.45520140699999,21.6913,661.2,1.34112,3,3.0085792000000002,6.73,282.2,W,102.19999999999999,E
49,2025-06-30T01:18:31Z,2025-06-30,18.18,64.724,27.225,73.46502193799999,21.6942,591.2,1.0013696,2.24,2.3380192,5.23,292,W,112,E
50,2025-06-30T01:28:31Z,2025-06-30,17.601111111111113,63.682,27.15,73.46502193799999,21.6942,521.2,1.34112,3,2.6688288,5.97,321.5,NW,141.5,SE
51,2025-06-30T01:38:31Z,2025-06-30,17.62222222222222,63.72,27.779,73.495160809,21.7031,453.7,1.0013696,2.24,2.6688288,5.97,290.6,W,110.60000000000002,E
52,2025-06-30T01:48:31Z,2025-06-30,17.215,62.987,29.48,73.51514051,21.709,96.2,1.0013696,2.24,2.3380192,5.23,297.6,NW,117.60000000000002,SE
53,2025-06-30T01:58:31Z,2025-06-30,16.549999999999997,61.79,33.916,73.50498134,21.706,316.2,1.0013696,2.24,4.3407584,9.71,321.5,NW,141.5,SE
54,2025-06-30T02:08:31Z,2025-06-30,15.435000000000002,59.783,33.698,73.564920443,21.7237,78.7,0.67056,1.5,3.0085792000000002,6.73,286.4,W,106.39999999999998,E
55,2025-06-30T02:18:31Z,2025-06-30,13.912222222222223,57.042,37.511,73.575079613,21.7267,68.7,1.0013696,2.24,3.6701984000000003,8.21,254.1,W,74.10000000000002,E
56,2025-06-30T02:28:31Z,2025-06-30,12.79722222222222,55.035,43.98,73.584900144,21.7296,56.2,0.3308096,0.74,1.34112,3,307.5,NW,127.5,SE
57,2025-06-30T02:38:31Z,2025-06-30,12.088888888888887,53.76,43.984,73.59505931400001,21.7326,41.2,0.3308096,0.74,1.0013696,2.24,255.5,W,75.5,E
58,2025-06-30T02:48:31Z,2025-06-30,11.231111111111112,52.216,47.341,73.575079613,21.7267,28.7,0,0,1.0013696,2.24,279.4,W,99.39999999999998,E
59,2025-06-30T02:58:31Z,2025-06-30,10.973888888888888,51.753,49.551,73.584900144,21.7296,16.2,0.3308096,0.74,1.34112,3,271,W,91,E
60,2025-06-30T03:08:31Z,2025-06-30,11.25222222222222,52.254,47.268,73.584900144,21.7296,6.2,0.3308096,0.74,1.0013696,2.24,259.7,W,79.69999999999999,E
61,2025-06-30T03:18:31Z,2025-06-30,12.152777777777779,53.875,45.925,73.59505931400001,21.7326,1.2,0.67056,1.5,1.9982688,4.47,273.8,W,93.80000000000001,E
62,2025-06-30T03:28:31Z,2025-06-30,10.887777777777778,51.598,60.665,73.604879845,21.7355,1.2,0.3308096,0.74,1.34112,3,307.5,NW,127.5,SE
63,2025-06-30T03:38:31Z,2025-06-30,10.093888888888888,50.169,57.392,73.604879845,21.7355,1.2,0.3308096,0.74,2.3380192,5.23,289.2,W,109.19999999999999,E
64,2025-06-30T03:48:31Z,2025-06-30,9.065000000000001,48.317,64.027,73.625198185,21.7415,1.2,0.3308096,0.74,1.6719296000000001,3.74,279.4,W,99.39999999999998,E
65,2025-06-30T03:58:31Z,2025-06-30,8.872222222222222,47.97,65.803,73.625198185,21.7415,1.2,0.3308096,0.74,1.34112,3,279.4,W,99.39999999999998,E
66,2025-06-30T04:08:31Z,2025-06-30,8.742777777777778,47.737,70.704,73.645177886,21.7474,1.2,0.3308096,0.74,1.34112,3,18.3,N,198.3,S
67,2025-06-30T04:18:31Z,2025-06-30,7.71277777777778,45.883,66.613,73.63501871599999,21.7444,1.2,0,0,0.67056,1.5,59,NE,239,SW
68,2025-06-30T04:28:31Z,2025-06-30,7.006111111111109,44.611,69.47,73.645177886,21.7474,1.2,0,0,0,0,59,NE,239,SW
69,2025-06-30T04:38:31Z,2025-06-30,6.512222222222223,43.722,71.157,73.645177886,21.7474,1.2,0,0,0.67056,1.5,91.3,E,271.3,W
70,2025-06-30T04:48:31Z,2025-06-30,5.997777777777777,42.796,68.779,73.654998417,21.7503,1.2,0,0,0.3308096,0.74,113.7,SE,293.7,NW
71,2025-06-30T04:58:31Z,2025-06-30,5.912222222222224,42.642,74.595,73.645177886,21.7474,1.2,0,0,0.3308096,0.74,113.7,SE,293.7,NW
72,2025-06-30T05:08:31Z,2025-06-30,5.332777777777776,41.599,74.92,73.654998417,21.7503,1.2,0,0,0,0,113.7,SE,293.7,NW
73,2025-06-30T05:18:31Z,2025-06-30,5.632777777777779,42.139,66.508,73.645177886,21.7474,1.2,0,0,0.3308096,0.74,113.7,SE,293.7,NW
74,2025-06-30T05:28:31Z,2025-06-30,4.7749999999999995,40.595,71.429,73.654998417,21.7503,1.2,0,0,1.34112,3,214.8,SW,34.80000000000001,NE
75,2025-06-30T05:38:31Z,2025-06-30,5.61222222222222,42.102,70.523,73.665157587,21.7533,1.2,0,0,1.0013696,2.24,244.3,SW,64.30000000000001,NE
76,2025-06-30T05:48:31Z,2025-06-30,4.53888888888889,40.17,71.954,73.665157587,21.7533,1.2,0,0,1.0013696,2.24,224.6,SW,44.60000000000002,NE
77,2025-06-30T05:58:31Z,2025-06-30,4.19611111111111,39.553,70.033,73.654998417,21.7503,1.2,0,0,0.67056,1.5,289.2,W,109.19999999999999,E
78,2025-06-30T06:08:31Z,2025-06-30,4.302777777777776,39.745,68.724,73.665157587,21.7533,1.2,0,0,0.67056,1.5,286.4,W,106.39999999999998,E
79,2025-06-30T06:18:31Z,2025-06-30,3.7461111111111123,38.743,69.798,73.674978118,21.7562,1.2,0,0,0,0,279.4,W,99.39999999999998,E
80,2025-06-30T06:28:31Z,2025-06-30,3.0161111111111123,37.429,77.87,73.674978118,21.7562,1.2,0,0,0,0,279.4,W,99.39999999999998,E
81,2025-06-30T06:38:31Z,2025-06-30,2.908888888888887,37.236,78.149,73.674978118,21.7562,1.2,0,0,0.3308096,0.74,279.4,W,99.39999999999998,E
82,2025-06-30T06:48:31Z,2025-06-30,3.208888888888891,37.776,78.462,73.68513728799999,21.7592,1.2,0.67056,1.5,1.34112,3,117.9,SE,297.9,NW
83,2025-06-30T06:58:31Z,2025-06-30,2.8022222222222206,37.044,76.016,73.694957819,21.7621,1.2,0.3308096,0.74,1.0013696,2.24,148.8,SE,328.8,NW
84,2025-06-30T07:08:31Z,2025-06-30,2.6727777777777777,36.811,76.544,73.71493752,21.768,1.2,0.3308096,0.74,1.0013696,2.24,210.6,SW,30.600000000000023,NE
85,2025-06-30T07:18:31Z,2025-06-30,1.9872222222222211,35.577,77.06,73.71493752,21.768,1.2,0,0,0.67056,1.5,226,SW,46,NE
86,2025-06-30T07:28:31Z,2025-06-30,1.8372222222222234,35.307,80.092,73.72509669,21.771,1.2,0,0,0,0,223.2,SW,43.19999999999999,NE
87,2025-06-30T07:38:31Z,2025-06-30,1.8577777777777784,35.344,77.7,73.72509669,21.771,1.2,0,0,0,0,223.2,SW,43.19999999999999,NE
88,2025-06-30T07:48:31Z,2025-06-30,2.0077777777777763,35.614,83.084,73.734917221,21.7739,1.2,0,0,0.3308096,0.74,223.2,SW,43.19999999999999,NE
89,2025-06-30T07:58:31Z,2025-06-30,1.6222222222222231,34.92,83.301,73.71493752,21.768,1.2,0,0,0.67056,1.5,223.2,SW,43.19999999999999,NE
90,2025-06-30T08:08:31Z,2025-06-30,1.4077777777777771,34.534,86.331,73.72509669,21.771,1.2,0.3308096,0.74,1.0013696,2.24,223.2,SW,43.19999999999999,NE
91,2025-06-30T08:18:31Z,2025-06-30,1.7938888888888884,35.229,86.18,73.72509669,21.771,1.2,0,0,0.67056,1.5,221.8,SW,41.80000000000001,NE
92,2025-06-30T08:28:31Z,2025-06-30,1.4938888888888888,34.689,83.844,73.734917221,21.7739,1.2,0,0,0,0,214.8,SW,34.80000000000001,NE
93,2025-06-30T08:38:31Z,2025-06-30,1.2149999999999987,34.187,87.611,73.745076391,21.7769,1.2,0,0,0,0,213.4,SW,33.39999999999998,NE
94,2025-06-30T08:48:31Z,2025-06-30,1.1722222222222218,34.11,83.546,73.734917221,21.7739,1.2,0,0,0,0,213.4,SW,33.39999999999998,NE
95,2025-06-30T08:58:31Z,2025-06-30,1.0427777777777791,33.877,86.001,73.734917221,21.7739,1.2,0,0,0.3308096,0.74,213.4,SW,33.39999999999998,NE
96,2025-06-30T09:08:31Z,2025-06-30,0.9999999999999984,33.8,92.209,73.734917221,21.7739,1.2,0,0,0.67056,1.5,213.4,SW,33.39999999999998,NE
97,2025-06-30T09:18:31Z,2025-06-30,1.3427777777777787,34.417,88.753,73.745076391,21.7769,1.2,0.3308096,0.74,1.0013696,2.24,207.8,SW,27.80000000000001,NE
98,2025-06-30T09:28:31Z,2025-06-30,1.4288888888888904,34.572,92.967,73.734917221,21.7739,1.2,0.3308096,0.74,1.0013696,2.24,141.8,SE,321.8,NW
99,2025-06-30T09:38:31Z,2025-06-30,1.60111111111111,34.882,93.722,73.734917221,21.7739,1.2,0,0,0.67056,1.5,155.8,SE,335.8,NW
100,2025-06-30T09:48:31Z,2025-06-30,2.1161111111111097,35.809,93.095,73.734917221,21.7739,1.2,0.3308096,0.74,1.34112,3,242.9,SW,62.89999999999998,NE
101,2025-06-30T09:58:31Z,2025-06-30,2.5872222222222203,36.657,93.12,73.734917221,21.7739,1.2,0.3308096,0.74,1.34112,3,251.3,W,71.30000000000001,E
102,2025-06-30T10:08:31Z,2025-06-30,3.1672222222222226,37.701,94.575,73.734917221,21.7739,1.2,0.3308096,0.74,1.0013696,2.24,172.7,S,352.7,N
103,2025-06-30T10:18:31Z,2025-06-30,2.972777777777777,37.351,93.402,73.745076391,21.7769,1.2,0,0,0.67056,1.5,147.4,SE,327.4,NW
104,2025-06-30T10:28:31Z,2025-06-30,2.5872222222222203,36.657,91.626,73.734917221,21.7739,1.2,0,0,0.67056,1.5,127.8,SE,307.8,NW
105,2025-06-30T10:38:31Z,2025-06-30,2.6949999999999994,36.851,95.12,73.734917221,21.7739,1.2,0,0,0.67056,1.5,133.4,SE,313.4,NW
106,2025-06-30T10:48:31Z,2025-06-30,2.716111111111113,36.889,95.581,73.745076391,21.7769,1.2,0,0,1.0013696,2.24,143.2,SE,323.2,NW
107,2025-06-30T10:58:31Z,2025-06-30,2.716111111111113,36.889,95.285,73.745076391,21.7769,1.2,0,0,1.0013696,2.24,164.3,S,344.3,N
108,2025-06-30T11:08:31Z,2025-06-30,2.6949999999999994,36.851,89.264,73.745076391,21.7769,1.2,0,0,0.67056,1.5,183.9,S,3.8999999999999773,N
109,2025-06-30T11:18:31Z,2025-06-30,2.4372222222222226,36.387,91.942,73.734917221,21.7739,1.2,0,0,1.0013696,2.24,185.3,S,5.300000000000011,N
110,2025-06-30T11:28:31Z,2025-06-30,1.8800000000000001,35.384,94.244,73.745076391,21.7769,1.2,0,0,0.67056,1.5,190.9,S,10.899999999999977,N
111,2025-06-30T11:38:31Z,2025-06-30,1.6438888888888907,34.959,92.399,73.745076391,21.7769,6.2,0,0,0.67056,1.5,181.1,S,1.1000000000000227,N
112,2025-06-30T11:48:31Z,2025-06-30,1.4288888888888904,34.572,91.046,73.754896922,21.7798,16.2,0,0,0.3308096,0.74,151.6,SE,331.6,NW
113,2025-06-30T11:58:31Z,2025-06-30,2.7377777777777763,36.928,97.151,73.754896922,21.7798,26.2,0.3308096,0.74,1.6719296000000001,3.74,171.3,S,351.3,N
114,2025-06-30T12:08:31Z,2025-06-30,2.652222222222223,36.774,96.69,73.754896922,21.7798,38.7,0.3308096,0.74,1.9982688,4.47,150.2,SE,330.2,NW
115,2025-06-30T12:18:31Z,2025-06-30,2.9522222222222223,37.314,93.87,73.754896922,21.7798,51.2,0,0,1.34112,3,115.1,SE,295.1,NW
116,2025-06-30T12:28:31Z,2025-06-30,3.0377777777777797,37.468,95.166,73.76505609200001,21.7828,61.2,0,0,1.34112,3,162.9,S,342.9,N
117,2025-06-30T12:38:31Z,2025-06-30,3.573888888888889,38.433,95.729,73.76505609200001,21.7828,73.7,0,0,0.67056,1.5,182.5,S,2.5,N
118,2025-06-30T12:48:31Z,2025-06-30,4.110000000000002,39.398,94.314,73.774876623,21.7857,81.2,0,0,1.0013696,2.24,82.8,E,262.8,W
119,2025-06-30T12:58:31Z,2025-06-30,4.324999999999998,39.785,93.605,73.78503579299999,21.7887,88.7,0,0,0.3308096,0.74,98.3,E,278.3,W
120,2025-06-30T13:08:31Z,2025-06-30,5.247222222222223,41.445,90.858,73.78503579299999,21.7887,96.2,0.3308096,0.74,1.6719296000000001,3.74,178.3,S,358.3,N
121,2025-06-30T13:18:31Z,2025-06-30,5.589999999999999,42.062,89.282,73.78503579299999,21.7887,111.2,0.3308096,0.74,1.9982688,4.47,153,SE,333,NW
122,2025-06-30T13:28:31Z,2025-06-30,8.57111111111111,47.428,78.987,73.76505609200001,21.7828,373.7,0.3308096,0.74,1.9982688,4.47,196.5,S,16.5,N
123,2025-06-30T13:38:31Z,2025-06-30,9.301111111111108,48.742,74.107,73.78503579299999,21.7887,528.7,1.0013696,2.24,2.6688288,5.97,112.3,E,292.3,W
124,2025-06-30T13:48:31Z,2025-06-30,9.386111111111113,48.895,73.494,73.795194963,21.7917,576.2,1.34112,3,3.3393888,7.47,115.1,SE,295.1,NW
125,2025-06-30T13:58:31Z,2025-06-30,9.537222222222223,49.167,73.004,73.795194963,21.7917,626.2,1.34112,3,3.0085792000000002,6.73,106.7,E,286.7,W
126,2025-06-30T14:08:31Z,2025-06-30,10.18,50.324,70.719,73.795194963,21.7917,693.7,1.34112,3,2.6688288,5.97,123.5,SE,303.5,NW
127,2025-06-30T14:18:31Z,2025-06-30,10.56611111111111,51.019,66.831,73.795194963,21.7917,758.7,1.0013696,2.24,3.0085792000000002,6.73,123.5,SE,303.5,NW
128,2025-06-30T14:28:31Z,2025-06-30,10.56611111111111,51.019,67.802,73.795194963,21.7917,823.7,1.34112,3,3.3393888,7.47,126.4,SE,306.4,NW
129,2025-06-30T14:38:31Z,2025-06-30,11.637777777777778,52.948,64.43,73.795194963,21.7917,888.7,1.0013696,2.24,2.6688288,5.97,136.2,SE,316.2,NW
130,2025-06-30T14:48:31Z,2025-06-30,11.445,52.601,62.557,73.795194963,21.7917,956.2,1.34112,3,4.6805088,10.47,112.3,E,292.3,W
131,2025-06-30T14:58:31Z,2025-06-30,11.231111111111112,52.216,63.664,73.795194963,21.7917,1018.7,1.6719296000000001,3.74,3.3393888,7.47,101.1,E,281.1,W
132,2025-06-30T15:08:31Z,2025-06-30,12.84,55.112,61.1,73.795194963,21.7917,1083.7,0.67056,1.5,1.9982688,4.47,126.4,SE,306.4,NW
133,2025-06-30T15:18:31Z,2025-06-30,12.217777777777776,53.992,61.285,73.78503579299999,21.7887,1146.2,1.34112,3,3.3393888,7.47,132,SE,312,NW
134,2025-06-30T15:28:31Z,2025-06-30,13.41888888888889,56.154,55.767,73.795194963,21.7917,1206.2,1.0013696,2.24,3.6701984000000003,8.21,127.8,SE,307.8,NW
135,2025-06-30T15:38:31Z,2025-06-30,12.411111111111113,54.34,61.091,73.774876623,21.7857,1268.7,1.6719296000000001,3.74,4.3407584,9.71,148.8,SE,328.8,NW
136,2025-06-30T15:48:31Z,2025-06-30,12.86111111111111,55.15,58.296,73.774876623,21.7857,1323.7,1.6719296000000001,3.74,4.0099488,8.97,127.8,SE,307.8,NW
137,2025-06-30T15:58:31Z,2025-06-30,13.655000000000001,56.579,57.356,73.774876623,21.7857,1381.2,1.34112,3,3.3393888,7.47,151.6,SE,331.6,NW
138,2025-06-30T16:08:31Z,2025-06-30,14.212222222222222,57.582,56.454,73.774876623,21.7857,1433.7,1.0013696,2.24,3.3393888,7.47,209.2,SW,29.19999999999999,NE
139,2025-06-30T16:18:31Z,2025-06-30,13.97611111111111,57.157,54.501,73.754896922,21.7798,1488.7,1.34112,3,4.3407584,9.71,126.4,SE,306.4,NW
140,2025-06-30T16:28:31Z,2025-06-30,14.082777777777775,57.349,52.018,73.76505609200001,21.7828,1543.7,1.34112,3,4.0099488,8.97,189.5,S,9.5,N
141,2025-06-30T16:38:31Z,2025-06-30,14.877222222222223,58.779,44.808,73.76505609200001,21.7828,1593.7,1.34112,3,4.3407584,9.71,99.7,E,279.7,W
142,2025-06-30T16:48:31Z,2025-06-30,14.983888888888888,58.971,45.771,73.754896922,21.7798,1638.7,1.34112,3,3.3393888,7.47,146,SE,326,NW
143,2025-06-30T16:58:31Z,2025-06-30,15.584999999999999,60.053,43.72,73.754896922,21.7798,1686.2,1.6719296000000001,3.74,3.6701984000000003,8.21,127.8,SE,307.8,NW
144,2025-06-30T17:08:31Z,2025-06-30,16.52888888888889,61.752,41.317,73.745076391,21.7769,1726.2,1.0013696,2.24,3.0085792000000002,6.73,139,SE,319,NW
145,2025-06-30T17:18:31Z,2025-06-30,16.25,61.25,38.84,73.734917221,21.7739,1763.7,1.34112,3,3.0085792000000002,6.73,96.9,E,276.9,W
146,2025-06-30T17:28:31Z,2025-06-30,16.336111111111112,61.405,36.109,73.71493752,21.768,1798.7,1.34112,3,4.0099488,8.97,122.1,SE,302.1,NW
147,2025-06-30T17:38:31Z,2025-06-30,16.185000000000002,61.133,36.161,73.71493752,21.768,1838.7,2.6688288,5.97,5.6818784,12.71,66,NE,246,SW
148,2025-06-30T17:48:31Z,2025-06-30,17.23611111111111,63.025,40.603,73.705116989,21.7651,1871.2,1.34112,3,3.3393888,7.47,59,NE,239,SW
149,2025-06-30T17:58:31Z,2025-06-30,18.287222222222223,64.917,36.887,73.674978118,21.7562,1951.2,1.34112,3,3.3393888,7.47,16.8,N,196.8,S
150,2025-06-30T18:08:31Z,2025-06-30,18.43722222222222,65.187,37.54,73.665157587,21.7533,2048.7,0.67056,1.5,2.3380192,5.23,43.5,NE,223.5,SW
151,2025-06-30T18:18:31Z,2025-06-30,17.665,63.797,38.816,73.68513728799999,21.7592,1503.7,1.6719296000000001,3.74,4.0099488,8.97,106.7,E,286.7,W
152,2025-06-30T18:28:31Z,2025-06-30,17.537222222222223,63.567,38.253,73.71493752,21.768,631.2,1.34112,3,3.3393888,7.47,137.6,SE,317.6,NW
153,2025-06-30T18:38:31Z,2025-06-30,17.837222222222223,64.107,35.401,73.645177886,21.7474,2183.7,1.0013696,2.24,3.6701984000000003,8.21,168.5,S,348.5,N
154,2025-06-30T18:48:31Z,2025-06-30,18.737777777777776,65.728,33.696,73.645177886,21.7474,2076.2,1.6719296000000001,3.74,3.6701984000000003,8.21,71.6,E,251.6,W
155,2025-06-30T18:58:31Z,2025-06-30,19.167222222222225,66.501,42.132,73.63501871599999,21.7444,1938.7,1.34112,3,2.6688288,5.97,14,N,194,S
156,2025-06-30T19:08:31Z,2025-06-30,19.01722222222222,66.231,37.996,73.604879845,21.7355,2141.2,1.0013696,2.24,2.3380192,5.23,351,N,171,S
157,2025-06-30T19:18:31Z,2025-06-30,19.423888888888886,66.963,25.956,73.604879845,21.7355,2063.7,1.6719296000000001,3.74,5.0113184,11.21,117.9,SE,297.9,NW
